N;Mode_0;Mode_1;Mode_2;Mode_3;Mode_4;kfT_0;kfT_1;kfT_2;kfT_3;kfT_4;kfT_5;kfT_6;kfT_7;kfT_8;kfT_9;kfT_dot_0;kfT_dot_1;kfT_dot_2;kfT_dot_3;kfT_dot_4;kfT_dot_5;kfT_dot_6;kfT_dot_7;kfT_dot_8;kfT_dot_9;rwavT_0;rwavT_1;rwavT_2;rwavT_3;rwavT_4;rwavT_5;rwavT_6;rwavT_7;rwavT_8;rwavT_9;ma13T_0;ma13T_1;ma13T_2;ma13T_3;ma13T_4;ma13T_5;ma13T_6;ma13T_7;ma13T_8;ma13T_9;ma55T_0;ma55T_1;ma55T_2;ma55T_3;ma55T_4;ma55T_5;ma55T_6;ma55T_7;ma55T_8;ma55T_9;ma144T_0;ma144T_1;ma144T_2;ma144T_3;ma144T_4;ma144T_5;ma144T_6;ma144T_7;ma144T_8;ma144T_9;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;lfc_0;lfc_1;lfc_2;lfc_3;lfc_4;lfc_5;lfc_6;lfc_7;lfc_8;lfc_9;
0;1.0;0.0;0.0;0.0;0.0;-0.3148514896409671;-0.4769617883155016;-0.38727144204266634;-0.4089354228417586;-0.3522209425355346;-0.26350614231722275;-0.8004551835432794;-0.3608925927624801;-0.2350236597335752;-0.05149777313668945;0.5258071580619096;0.5770070529077439;0.4652040143649913;0.5855509240462027;0.5422369954298153;0.5895154512141808;0.5285806556275925;0.5077093738948265;0.4922475719674661;0.6162987176085184;-0.41420854210507413;-0.39188318477398015;-0.39346563242383487;-0.3999892873637574;-0.41712373091718885;-0.40794765721186255;-0.35024939073837086;-0.3861295763343476;-0.4318599535902889;-0.44459271875114553;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan;-0.21761197657995218;nan;nan;nan
1;0.0;0.0;0.0;0.0;1.0;-0.201316427501215;-0.3863352762680002;-0.2918468092202127;-0.29715800843340684;-0.25700503671075714;-0.17087853032398664;-0.6991116178201228;-0.25440092373310386;-0.1540112677047279;0.052530869181912444;0.6895409733348067;0.7582873296313004;0.6004301024683374;0.7677903615205185;0.701448176830466;0.7569478341387972;0.6786556269463893;0.6913307037451686;0.6435301152976158;0.7729038916211587;-0.30285100459759384;-0.27724253346535727;-0.28111427256617555;-0.28945434445202856;-0.2994241093328358;-0.29539963857502477;-0.2381464392537262;-0.2783217583799385;-0.31463950684207637;-0.3353563025878378;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan;-0.2075490676825972;nan;nan;nan
2;0.0;0.0;0.0;1.0;0.0;-0.05122462999063981;-0.26627146294193327;-0.1679232795395282;-0.14943671777694562;-0.13307263401740899;-0.05138450695538755;-0.5674859316283863;-0.1080257878521573;-0.04745119016589964;0.1836628148350109;0.5704366397131586;0.6509176742294461;0.4954000764453423;0.6574333686298832;0.6093477852632716;0.6288133155702076;0.6026236310075256;0.5658921023142152;0.532123318388176;0.6477452532759097;-0.15700086761029097;-0.12731626916509198;-0.1341279100029695;-0.1449842599018539;-0.14507215616153368;-0.14795045087192282;-0.09148414159502691;-0.13772756681640458;-0.16143949554464626;-0.1918104733200649;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan;-0.19748615878524223;nan;nan;nan
3;0.0;0.0;0.0;0.0;1.0;0.0742987948691756;-0.16207101900736925;-0.06448777419970556;-0.02158005970708281;-0.02422138388585943;0.04908594981062996;-0.4494395480729216;0.013312186874385555;0.041688727608398986;0.29470425778123394;0.2797538399262966;0.34619368778232174;0.23667503813171226;0.34960365849104913;0.33243977601893904;0.28859904184036367;0.3596091069932245;0.24743651333848904;0.25719880595676137;0.3333618194278538;-0.03223903744629479;0.0002957298228045794;-0.008449476388362895;-0.021846909195657616;-0.013910208742007208;-0.02186972902442748;0.033141517071996876;-0.01735070188930765;-0.030374200724870917;-0.06909955529295979;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan;-0.18742324988788725;nan;nan;nan
4;0.0;0.0;1.0;0.0;0.0;0.1364405079175731;-0.10612011561955598;-0.014521128111913546;0.04722575635369037;0.03567256278586188;0.0957893281834034;-0.37883931365296214;0.0673573356236014;0.08519025379529083;0.3523061060167576;0.014877207376138188;0.04653901870926931;-0.0019692898442552616;0.03542332627761519;0.05262324259962293;-0.038209820792333114;0.13076904940550646;-0.054345346037089716;0.011674333125021091;0.0327002263256266;0.032029493898539096;0.06550594197628855;0.056537295829786005;0.04115112114227791;0.052620539920304576;0.04367112982700895;0.0962798029828315;0.04529428088554759;0.03749333321242081;-0.005980794027940359;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan;-0.17736034099053227;nan;nan;nan
5;1.0;0.0;0.0;0.0;0.0;0.1401729615159233;-0.09802943632743026;-0.0144074201563825;0.05497991414079284;0.04552460274051664;0.0903808996681417;-0.3532048083490185;0.056762875051653235;0.08761681630747081;0.3581809366344488;-0.11349162110314445;-0.1318393519595524;-0.12096068131112064;-0.14600719201539822;-0.10992746336915082;-0.21412810915297106;0.0046031213139664994;-0.20154367402580572;-0.11445053477614804;-0.12224606584443339;0.03750818444202214;0.07086746067258934;0.06286833482381356;0.04661067573118503;0.05722351850673564;0.05075864629017015;0.09996378626850504;0.05212717500049011;0.04398698709094777;-0.0002566721891273245;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan;-0.1672974320931773;nan;nan;nan
6;1.0;0.0;0.0;0.0;0.0;0.11536460867174601;-0.11851420552323283;-0.039639889632561466;0.027159112781045335;0.025873267214735304;0.056751127064312686;-0.3526082271258299;0.014202231542429755;0.06885592025595798;0.3371760071749605;-0.11373317243367759;-0.1839256777448851;-0.1016000153430904;-0.1715751661248086;-0.1199916066461194;-0.2298749056042745;-0.007243172636407229;-0.1862783752893657;-0.13236672262984192;-0.1277786108347604;0.010793654216623975;0.04441987604035939;0.037330711834831956;0.021255632073253997;0.028903316848636045;0.026266509231133956;0.07152444059321349;0.02849456668958656;0.01719616941944663;-0.0257149325807644;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan;-0.15723452319582232;nan;nan;nan
7;0.0;0.0;1.0;0.0;0.0;0.09011742285320415;-0.14770910420483782;-0.06118694539936833;-0.00587581606030851;0.004019121592740948;0.020389646266202294;-0.3545733204873907;-0.02547640577987314;0.046982124739169434;0.3147776240489612;-0.03887558433384057;-0.12730199734491032;-0.011553977528395001;-0.1049654578982137;-0.031662094277462034;-0.14719776591380357;0.05012994812888164;-0.08898982037345708;-0.09113926619944378;-0.031047840210057753;-0.01890786289354383;0.01632354066998492;0.008386198708377505;-0.006456633414325565;-0.0017833489863912856;-0.0006633523245331291;0.0403520495910429;0.0018894668706633136;-0.012062759225291356;-0.05386814047201739;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan;-0.14717161429846734;nan;nan;nan
8;0.0;1.0;0.0;0.0;0.0;0.0807618276647018;-0.16851938254639698;-0.0648842849345941;-0.02665893098259672;-0.00264674283917645;-0.0035637513181102157;-0.34623063026476425;-0.045518433887401816;0.0313828025115212;0.3084611125989862;0.07253100762697337;0.01388237448061668;0.1355717712665076;0.02596432068025239;0.11207843072901567;0.018241579654943267;0.18883678812542992;0.08209264877737774;0.012198448329367532;0.11291869366366;-0.03399381645803385;0.0038179392850633677;-0.006463983373530027;-0.019315842320564464;-0.01693746763524386;-0.01258933439434928;0.024248099633463006;-0.010766536165375923;-0.025044059237086715;-0.06799106606241899;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan;-0.13710870540111236;nan;nan;nan
9;0.0;0.0;0.0;1.0;0.0;0.09551755391561638;-0.16730149184888943;-0.038480396394443096;-0.022440200385128232;0.01590628267172184;-0.0016259005290311667;-0.3111590327578083;-0.029735730168653232;0.03263013077186673;0.32661104668470775;0.1765896265413198;0.18221422774193474;0.28181856884876344;0.16099478307083748;0.25981404771383126;0.19305372657466047;0.3417867704071655;0.2570008226155658;0.13286689811765154;0.23597570418787595;-0.02012671087316192;0.020401328692316444;0.006354265984924855;-0.0037733946806741913;-0.001979052195434685;0.003763983521841418;0.036376486628777197;0.0031576698683769555;-0.0076167086200134215;-0.05403106934842627;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan;-0.12704579650375739;nan;nan;nan
