N,GT,predict
444,1.0,0.9991227984428406
445,1.0,0.9990993738174438
446,1.0,0.999077558517456
447,1.0,0.9990785121917725
448,1.0,0.9990267753601074
449,1.0,0.9989282488822937
450,1.0,0.9988375306129456
451,1.0,0.9986003041267395
452,1.0,0.9970756769180298
453,1.0,0.9928264617919922
454,1.0,0.9766252040863037
455,1.0,0.8849394917488098
456,1.0,0.5540953278541565
457,1.0,0.3538823425769806
458,1.0,0.04211993142962456
459,1.0,0.017213568091392517
460,1.0,0.011773026548326015
461,1.0,0.014615052379667759
462,1.0,0.017339179292321205
463,1.0,0.03209345415234566
464,1.0,0.0301031693816185
465,1.0,0.07628258317708969
466,1.0,0.11405356973409653
467,1.0,0.20658884942531586
468,1.0,0.42497745156288147
469,1.0,0.6841864585876465
470,1.0,0.9767667055130005
471,1.0,0.9912973642349243
472,1.0,0.9978216886520386
473,1.0,0.99886155128479
474,1.0,0.9990007281303406
475,1.0,0.9991372227668762
476,1.0,0.999147891998291
477,1.0,0.9991629123687744
478,1.0,0.9991699457168579
479,1.0,0.9991705417633057
480,1.0,0.9991703033447266
481,0.0,0.9991841912269592
482,0.0,0.9991518259048462
483,0.0,0.9991663694381714
484,0.0,0.9991401433944702
485,0.0,0.9991306662559509
486,0.0,0.9991565942764282
487,0.0,0.9991512298583984
488,0.0,0.9991080164909363
489,0.0,0.9990943670272827
490,0.0,0.9990363121032715
491,0.0,0.9990370273590088
492,0.0,0.9990377426147461
493,0.0,0.9990180730819702
494,1.0,0.9989166259765625
495,1.0,0.9987635612487793
496,1.0,0.9986087679862976
497,1.0,0.9984292387962341
498,1.0,0.9975736737251282
499,1.0,0.9967595934867859
500,1.0,0.9921282529830933
501,1.0,0.9922459721565247
502,1.0,0.9982128143310547
503,1.0,0.9982714653015137
504,1.0,0.9983108043670654
505,1.0,0.998611569404602
506,1.0,0.9986683130264282
507,1.0,0.9989093542098999
508,1.0,0.9989137649536133
509,1.0,0.9988911747932434
510,1.0,0.9989280104637146
511,1.0,0.9988731741905212
512,1.0,0.9986394047737122
513,1.0,0.9981836676597595
514,0.0,0.9964845180511475
515,0.0,0.9753093123435974
516,0.0,0.8137474060058594
517,0.0,0.30993062257766724
518,0.0,0.07605805993080139
519,0.0,0.02635195665061474
520,0.0,0.014182401821017265
521,0.0,0.011853640899062157
522,0.0,0.024582426995038986
523,0.0,0.04254419729113579
524,0.0,0.07842681556940079
525,0.0,0.23221181333065033
526,0.0,0.4650854170322418
527,0.0,0.799463152885437
528,0.0,0.8997823596000671
529,1.0,0.9276396036148071
530,1.0,0.805548369884491
531,1.0,0.8866720199584961
532,1.0,0.7459725737571716
533,1.0,0.7996886968612671
534,1.0,0.9367085099220276
535,1.0,0.9869163036346436
536,1.0,0.9962000250816345
537,1.0,0.9949487447738647
538,1.0,0.9951920509338379
539,1.0,0.9950356483459473
540,1.0,0.9965149164199829
541,1.0,0.9953685998916626
542,1.0,0.9903038144111633
543,1.0,0.946843147277832
544,1.0,0.9295727610588074
545,1.0,0.6966817378997803
546,0.0,0.2692558169364929
547,0.0,0.02985413186252117
548,0.0,0.008856450207531452
549,0.0,0.00475340848788619
550,0.0,0.0016341435257345438
551,0.0,0.0015475545078516006
552,0.0,0.00145943823736161
553,0.0,0.0017225213814526796
554,0.0,0.001568278530612588
555,0.0,0.0017237310530617833
556,0.0,0.0027443887665867805
557,0.0,0.0036230653058737516
558,0.0,0.014966074377298355
559,0.0,0.1624056100845337
560,1.0,0.7771649360656738
561,1.0,0.9948623776435852
562,1.0,0.9982225298881531
563,1.0,0.998699426651001
564,1.0,0.9990013241767883
565,1.0,0.999072790145874
566,1.0,0.9991335272789001
567,1.0,0.9991777539253235
568,1.0,0.9991807341575623
569,1.0,0.9991770386695862
570,1.0,0.9991748929023743
571,1.0,0.9991698265075684
572,1.0,0.999174177646637
573,1.0,0.9991525411605835
574,1.0,0.9991424083709717
575,1.0,0.9991458654403687
576,1.0,0.9991657733917236
577,1.0,0.9991675615310669
578,1.0,0.9991350769996643
579,1.0,0.9991683959960938
580,1.0,0.9991317391395569
581,1.0,0.9991146922111511
582,1.0,0.9991195797920227
583,1.0,0.9991211295127869
584,1.0,0.9991394281387329
585,1.0,0.9990948438644409
586,1.0,0.9991338849067688
587,1.0,0.9990874528884888
588,1.0,0.9990444779396057
589,1.0,0.9989526271820068
590,1.0,0.998964786529541
591,1.0,0.9988824725151062
592,1.0,0.9987634420394897
593,1.0,0.998172402381897
594,1.0,0.9977824091911316
595,1.0,0.9959010481834412
596,1.0,0.9897682070732117
597,1.0,0.9695104956626892
598,1.0,0.7870243191719055
599,0.0,0.42776182293891907
600,0.0,0.11602472513914108
601,0.0,0.036425597965717316
602,0.0,0.037972986698150635
603,0.0,0.0184805728495121
604,0.0,0.012565700337290764
605,0.0,0.007257869467139244
606,0.0,0.01308350544422865
607,0.0,0.01647198386490345
608,0.0,0.01285182498395443
609,0.0,0.058140307664871216
610,0.0,0.09897132962942123
611,0.0,0.2571955919265747
612,0.0,0.6727637648582458
613,1.0,0.9861472249031067
614,1.0,0.9944381713867188
615,1.0,0.9981945157051086
616,1.0,0.9985523819923401
617,1.0,0.9988229870796204
618,1.0,0.9989460110664368
619,1.0,0.9990127086639404
620,1.0,0.99915611743927
621,1.0,0.9991191029548645
622,1.0,0.9991347193717957
623,1.0,0.9991269707679749
624,1.0,0.9991024732589722
625,1.0,0.9990874528884888
626,1.0,0.9988958835601807
627,1.0,0.9987378716468811
628,1.0,0.9982484579086304
629,1.0,0.9965527057647705
630,1.0,0.9867711663246155
631,1.0,0.8761786222457886
632,0.0,0.3028537333011627
633,0.0,0.031122498214244843
634,0.0,0.0027843215502798557
635,0.0,0.0018075368134304881
636,0.0,0.0013320886064320803
637,0.0,0.0013740001013502479
638,0.0,0.0013282272266224027
639,0.0,0.0012397723039612174
640,0.0,0.001392811769619584
641,0.0,0.0016169854206964374
642,0.0,0.001978999935090542
643,0.0,0.0034633162431418896
644,0.0,0.011607927270233631
645,1.0,0.05315190926194191
646,1.0,0.23793171346187592
647,1.0,0.561338484287262
648,1.0,0.9157673120498657
649,1.0,0.9930950999259949
650,1.0,0.9961532950401306
651,1.0,0.9984015822410583
652,1.0,0.9988722205162048
653,1.0,0.9991210103034973
654,1.0,0.9991926550865173
655,1.0,0.9991889595985413
656,1.0,0.9992160797119141
657,1.0,0.9992081522941589
658,1.0,0.9992192983627319
659,1.0,0.9991987347602844
660,1.0,0.9992057681083679
661,1.0,0.9992015957832336
662,1.0,0.9991862177848816
663,1.0,0.9991686344146729
664,1.0,0.9991627931594849
665,1.0,0.9991293549537659
666,1.0,0.9990291595458984
667,1.0,0.9989287257194519
668,1.0,0.9987689852714539
669,1.0,0.9985482096672058
670,1.0,0.9977388381958008
671,1.0,0.9962724447250366
672,1.0,0.9924744963645935
673,1.0,0.9712809920310974
674,1.0,0.7933445572853088
675,0.0,0.20360790193080902
676,0.0,0.036945123225450516
677,0.0,0.021490812301635742
678,0.0,0.0073425620794296265
679,0.0,0.005831484217196703
680,0.0,0.004614098463207483
681,0.0,0.006556464359164238
682,0.0,0.006140241865068674
683,0.0,0.009991868399083614
684,0.0,0.012980487197637558
685,0.0,0.016014331951737404
686,0.0,0.025967735797166824
687,0.0,0.04780746251344681
688,0.0,0.2094060480594635
689,0.0,0.40890467166900635
690,1.0,0.9721625447273254
691,1.0,0.9967306852340698
692,1.0,0.9982103109359741
693,1.0,0.9989414811134338
694,1.0,0.9990739822387695
695,1.0,0.9990713596343994
696,1.0,0.9991443157196045
697,1.0,0.9991570711135864
698,1.0,0.9991492033004761
699,1.0,0.9991662502288818
700,1.0,0.9991521835327148
701,1.0,0.9990880489349365
702,1.0,0.998999297618866
703,1.0,0.9988546371459961
704,1.0,0.9986239671707153
705,1.0,0.9979116320610046
706,1.0,0.9942702054977417
707,1.0,0.9782875180244446
708,1.0,0.8171544075012207
709,0.0,0.24370087683200836
710,0.0,0.043158676475286484
711,0.0,0.005513128824532032
712,0.0,0.0025503349024802446
713,0.0,0.001825740560889244
714,0.0,0.0018074937397614121
715,0.0,0.0014009125297889113
716,0.0,0.0013276650570333004
717,0.0,0.0014165476895868778
718,0.0,0.001482651219703257
719,0.0,0.0021142764016985893
720,0.0,0.0021590599790215492
721,0.0,0.0037522914353758097
722,0.0,0.00750420056283474
723,0.0,0.03703920915722847
724,0.0,0.5870656371116638
725,1.0,0.9226774573326111
726,1.0,0.989794135093689
727,1.0,0.9978253841400146
728,1.0,0.998465895652771
729,1.0,0.9986926913261414
730,1.0,0.9990757703781128
731,1.0,0.9991727471351624
732,1.0,0.9991692304611206
733,1.0,0.9991804957389832
734,1.0,0.9991746544837952
735,1.0,0.9991687536239624
736,1.0,0.9991838335990906
737,1.0,0.9991576671600342
738,1.0,0.999133288860321
739,1.0,0.9991305470466614
740,1.0,0.9990724325180054
741,1.0,0.9990127086639404
742,1.0,0.9989363551139832
743,1.0,0.998854398727417
744,1.0,0.9986914992332458
745,1.0,0.9983982443809509
746,1.0,0.9971272349357605
747,1.0,0.9959398508071899
748,1.0,0.9946369528770447
749,1.0,0.996425211429596
750,1.0,0.9965395927429199
751,1.0,0.9967228770256042
752,1.0,0.9953030347824097
753,1.0,0.9957615733146667
754,1.0,0.9952415227890015
755,1.0,0.9971354007720947
756,1.0,0.9963884353637695
757,1.0,0.9974483251571655
758,1.0,0.9974772334098816
759,1.0,0.9976451992988586
760,1.0,0.9981533885002136
761,1.0,0.9978958368301392
762,1.0,0.9976630210876465
763,1.0,0.9976637363433838
764,1.0,0.9972149133682251
765,1.0,0.9962766766548157
766,1.0,0.9964964985847473
767,1.0,0.9960733652114868
768,1.0,0.9932215213775635
769,1.0,0.9947728514671326
770,1.0,0.9967744946479797
771,1.0,0.9968795776367188
772,1.0,0.9979479908943176
773,1.0,0.9982423782348633
774,1.0,0.9984188079833984
775,1.0,0.9983717799186707
776,1.0,0.9985702037811279
777,1.0,0.9985962510108948
778,1.0,0.9986404776573181
779,1.0,0.9988052845001221
780,1.0,0.9988654851913452
781,1.0,0.9988293051719666
782,1.0,0.998932421207428
783,1.0,0.9989125728607178
784,1.0,0.9989261031150818
785,1.0,0.9989652633666992
786,1.0,0.9989486336708069
787,1.0,0.998950719833374
788,1.0,0.9988645315170288
789,1.0,0.99897301197052
790,1.0,0.9989216327667236
791,1.0,0.9989736080169678
792,1.0,0.9989767074584961
793,1.0,0.9989653825759888
794,1.0,0.998955488204956
795,1.0,0.9989297986030579
796,1.0,0.9989342093467712
797,1.0,0.9988669157028198
798,1.0,0.9988985061645508
799,1.0,0.9987133741378784
800,1.0,0.9987264275550842
801,1.0,0.9987432360649109
802,1.0,0.9987275004386902
803,1.0,0.9986385703086853
804,1.0,0.9987050294876099
805,1.0,0.9986391663551331
806,1.0,0.9987001419067383
807,1.0,0.9986099004745483
808,1.0,0.9986472725868225
809,1.0,0.9987665414810181
810,1.0,0.9986383318901062
811,1.0,0.9985393285751343
812,1.0,0.9984742999076843
813,1.0,0.9981683492660522
814,1.0,0.9980802536010742
815,1.0,0.9972151517868042
816,1.0,0.9954755902290344
817,1.0,0.9898271560668945
818,1.0,0.9829288721084595
819,1.0,0.9627801179885864
820,1.0,0.8347640037536621
821,0.0,0.7485793828964233
822,0.0,0.2583116888999939
823,0.0,0.16342128813266754
824,0.0,0.09636923670768738
825,0.0,0.059901922941207886
826,0.0,0.08658841997385025
827,0.0,0.07165481895208359
828,0.0,0.09663350880146027
829,0.0,0.1429925262928009
830,0.0,0.12957271933555603
831,0.0,0.1399126499891281
832,0.0,0.29462674260139465
833,1.0,0.5768474340438843
834,1.0,0.9018322229385376
835,1.0,0.988624095916748
836,1.0,0.9966216087341309
837,1.0,0.9979821443557739
838,1.0,0.9986974596977234
839,1.0,0.9987035989761353
840,1.0,0.9989420771598816
841,1.0,0.9990476965904236
842,1.0,0.9991681575775146
843,1.0,0.9991815686225891
844,1.0,0.9991855025291443
845,1.0,0.9991908669471741
846,1.0,0.9991901516914368
847,1.0,0.9991888403892517
848,1.0,0.9991864562034607
849,1.0,0.9991859793663025
850,1.0,0.999187171459198
851,1.0,0.9991766810417175
852,1.0,0.9991521835327148
853,1.0,0.9991371035575867
854,1.0,0.9990670084953308
855,1.0,0.9990422129631042
856,1.0,0.998970627784729
857,1.0,0.9989238381385803
858,1.0,0.9986423850059509
859,1.0,0.9986699819564819
860,1.0,0.9983869791030884
861,1.0,0.9979952573776245
862,1.0,0.9959403276443481
863,1.0,0.9958156943321228
864,1.0,0.993772566318512
865,1.0,0.9906024932861328
866,1.0,0.957332968711853
867,1.0,0.8311437368392944
868,0.0,0.37167438864707947
869,0.0,0.08319363743066788
870,0.0,0.04414193704724312
871,0.0,0.009185449220240116
872,0.0,0.005494446959346533
873,0.0,0.0055017732083797455
874,0.0,0.003134951926767826
875,0.0,0.0030200891196727753
876,0.0,0.003283916274085641
877,0.0,0.004598796367645264
878,0.0,0.006208749487996101
879,0.0,0.017872728407382965
880,0.0,0.06550969928503036
881,0.0,0.16344909369945526
882,1.0,0.8198859095573425
883,1.0,0.9237654805183411
884,1.0,0.989104151725769
885,1.0,0.9977245926856995
886,1.0,0.9986180067062378
887,1.0,0.9987474679946899
888,1.0,0.998872697353363
889,1.0,0.9991216063499451
890,1.0,0.999143123626709
891,1.0,0.9991812109947205
892,1.0,0.9991662502288818
893,1.0,0.9991692304611206
894,1.0,0.9991556406021118
895,1.0,0.9991376399993896
896,1.0,0.9991143345832825
897,1.0,0.9990206956863403
898,1.0,0.9989122152328491
899,1.0,0.9988880753517151
900,1.0,0.9983645081520081
901,1.0,0.9982581734657288
902,1.0,0.9975233674049377
903,1.0,0.9928563833236694
904,1.0,0.9818000793457031
905,1.0,0.9803362488746643
906,1.0,0.972711443901062
907,1.0,0.9526649117469788
908,1.0,0.9821398854255676
909,1.0,0.9942796230316162
910,1.0,0.9954826831817627
911,1.0,0.9978195428848267
912,1.0,0.9983943104743958
913,1.0,0.9985622763633728
914,1.0,0.9985847473144531
915,1.0,0.9986376166343689
916,1.0,0.9985187649726868
917,1.0,0.9982959628105164
918,1.0,0.9980196952819824
919,1.0,0.9978074431419373
