N,GT,predict
444,0.0,0.6304929852485657
445,1.0,0.8878297805786133
446,1.0,0.9812979698181152
447,1.0,0.9820699691772461
448,1.0,0.9907302260398865
449,1.0,0.9955918192863464
450,1.0,0.996121346950531
451,1.0,0.9976200461387634
452,1.0,0.9979979395866394
453,1.0,0.9979891777038574
454,1.0,0.9979957342147827
455,1.0,0.9979416728019714
456,1.0,0.9976551532745361
457,1.0,0.9976344108581543
458,1.0,0.997378945350647
459,1.0,0.9970160722732544
460,1.0,0.9964995384216309
461,1.0,0.9947739243507385
462,1.0,0.9950799942016602
463,1.0,0.9920042157173157
464,1.0,0.992313802242279
465,1.0,0.9884705543518066
466,1.0,0.9926456212997437
467,1.0,0.9922260046005249
468,1.0,0.9916090369224548
469,1.0,0.9862024188041687
470,1.0,0.9737688899040222
471,1.0,0.9727474451065063
472,1.0,0.8743146061897278
473,1.0,0.7674264311790466
474,1.0,0.4730834662914276
475,1.0,0.3688777685165405
476,1.0,0.40869075059890747
477,1.0,0.4382489025592804
478,1.0,0.4474879801273346
479,1.0,0.7510659098625183
480,1.0,0.6053535342216492
481,1.0,0.428340882062912
482,1.0,0.5229431986808777
483,1.0,0.24958084523677826
484,1.0,0.3557010889053345
485,1.0,0.2792467176914215
486,1.0,0.133554607629776
487,0.0,0.0975903794169426
488,0.0,0.26822224259376526
489,0.0,0.10570083558559418
490,0.0,0.07783933728933334
491,0.0,0.03245701268315315
492,0.0,0.031974323093891144
493,0.0,0.0058607859537005424
494,0.0,0.010598482564091682
495,0.0,0.008387934416532516
496,0.0,0.018061963841319084
497,0.0,0.01193250436335802
498,0.0,0.01828572154045105
499,0.0,0.22065450251102448
500,0.0,0.3241315186023712
501,0.0,0.6101993322372437
502,0.0,0.8952014446258545
503,1.0,0.9871578812599182
504,1.0,0.9876078963279724
505,1.0,0.9954532384872437
506,1.0,0.995532751083374
507,1.0,0.9965991377830505
508,1.0,0.9973340034484863
509,1.0,0.998029887676239
510,1.0,0.9979520440101624
511,1.0,0.9979994893074036
512,1.0,0.9981654286384583
513,1.0,0.9981568455696106
514,1.0,0.998056173324585
515,1.0,0.9979788661003113
516,1.0,0.9973962306976318
517,1.0,0.9971509575843811
518,1.0,0.9951592087745667
519,1.0,0.9938336610794067
520,1.0,0.9882733225822449
521,1.0,0.950499951839447
522,1.0,0.8978085517883301
523,1.0,0.770725667476654
524,1.0,0.873627245426178
525,1.0,0.4870350658893585
526,1.0,0.7737043499946594
527,1.0,0.4052508771419525
528,1.0,0.7939742803573608
529,1.0,0.8361813426017761
530,1.0,0.7410799264907837
531,0.0,0.8697192072868347
532,0.0,0.4502449035644531
533,0.0,0.3233577013015747
534,0.0,0.5933414101600647
535,0.0,0.10232715308666229
536,0.0,0.06787549704313278
537,0.0,0.0072559393011033535
538,0.0,0.008987929672002792
539,0.0,0.006477109156548977
540,0.0,0.008006629534065723
541,0.0,0.010813907720148563
542,0.0,0.061625752598047256
543,0.0,0.0943937599658966
544,0.0,0.2756170332431793
545,1.0,0.941248893737793
546,1.0,0.9854632616043091
547,1.0,0.9891993403434753
548,1.0,0.9946681261062622
549,1.0,0.9969245791435242
550,1.0,0.9973673224449158
551,1.0,0.9978548884391785
552,1.0,0.9978050589561462
553,1.0,0.9977953433990479
554,1.0,0.9978814721107483
555,1.0,0.9975958466529846
556,1.0,0.9968090653419495
557,1.0,0.9950957298278809
558,1.0,0.9912654757499695
559,1.0,0.9768151044845581
560,1.0,0.9007017016410828
561,1.0,0.7634297013282776
562,1.0,0.8320196866989136
563,1.0,0.4764336943626404
564,1.0,0.15020273625850677
565,1.0,0.2096623182296753
566,1.0,0.2979208827018738
567,1.0,0.05304427817463875
568,1.0,0.18674315512180328
569,1.0,0.07625320553779602
570,1.0,0.08207464963197708
571,1.0,0.10043936222791672
572,1.0,0.14951442182064056
573,1.0,0.18287968635559082
574,1.0,0.23246151208877563
575,1.0,0.4974130094051361
576,1.0,0.1571999490261078
577,0.0,0.12278253585100174
578,0.0,0.1422882378101349
579,0.0,0.06907744705677032
580,0.0,0.08212593197822571
581,0.0,0.07070904225111008
582,0.0,0.07211394608020782
583,0.0,0.0072890087030828
584,0.0,0.008095039054751396
585,0.0,0.0126886498183012
586,0.0,0.013063295744359493
587,0.0,0.040141165256500244
588,0.0,0.14385570585727692
589,1.0,0.5243071913719177
590,1.0,0.8475589752197266
591,1.0,0.9703829288482666
592,1.0,0.9900357127189636
593,1.0,0.9956360459327698
594,1.0,0.9968104958534241
595,1.0,0.9977046847343445
596,1.0,0.9976771473884583
597,1.0,0.9975866079330444
598,1.0,0.997317373752594
599,1.0,0.997378945350647
600,1.0,0.9971219897270203
601,1.0,0.995781660079956
602,1.0,0.994870662689209
603,1.0,0.9949588179588318
604,1.0,0.9935528039932251
605,1.0,0.9823624491691589
606,1.0,0.9881960153579712
607,1.0,0.9835832715034485
608,1.0,0.9593988060951233
609,1.0,0.8954427242279053
610,1.0,0.796057403087616
611,1.0,0.8853108286857605
612,1.0,0.8797861933708191
613,1.0,0.7950993776321411
614,1.0,0.8802626132965088
615,1.0,0.928146243095398
616,1.0,0.7879438400268555
617,1.0,0.45188623666763306
618,0.0,0.27535882592201233
619,0.0,0.5170809626579285
620,0.0,0.10793761909008026
621,0.0,0.09215962886810303
622,0.0,0.06121959164738655
623,0.0,0.02305123209953308
624,0.0,0.0051159788854420185
625,0.0,0.005035382695496082
626,0.0,0.0061386218294501305
627,0.0,0.007232719101011753
628,0.0,0.007100407499819994
629,0.0,0.011919901706278324
630,0.0,0.06680278480052948
631,0.0,0.32437267899513245
632,1.0,0.8588549494743347
633,1.0,0.978293776512146
634,1.0,0.9900344014167786
635,1.0,0.9961284399032593
636,1.0,0.9963496923446655
637,1.0,0.9969819188117981
638,1.0,0.9977529644966125
639,1.0,0.9976876974105835
640,1.0,0.9976147413253784
641,1.0,0.9978052973747253
642,1.0,0.9976772665977478
643,1.0,0.9976537823677063
644,1.0,0.9971812963485718
645,1.0,0.9969232678413391
646,1.0,0.9969927072525024
647,1.0,0.9967599511146545
648,1.0,0.996403694152832
649,1.0,0.9949191212654114
650,1.0,0.994696855545044
651,1.0,0.9878061413764954
652,1.0,0.9861175417900085
653,1.0,0.9515460133552551
