N,GT,predict
444,1.0,0.9998987913131714
445,1.0,0.9998983144760132
446,1.0,0.9998959302902222
447,1.0,0.999904990196228
448,1.0,0.999909520149231
449,1.0,0.9999051094055176
450,1.0,0.9999059438705444
451,1.0,0.9999076128005981
452,1.0,0.9998900890350342
453,1.0,0.9998661279678345
454,1.0,0.9996998310089111
455,1.0,0.9995099306106567
456,1.0,0.999494194984436
457,1.0,0.9988383650779724
458,1.0,0.9981924891471863
459,1.0,0.9966918230056763
460,1.0,0.9937919974327087
461,1.0,0.993834376335144
462,1.0,0.9805758595466614
463,1.0,0.974078357219696
464,1.0,0.975475013256073
465,1.0,0.9709582328796387
466,1.0,0.9652358293533325
467,1.0,0.9457364082336426
468,1.0,0.8909879326820374
469,1.0,0.8507031202316284
470,1.0,0.6990652680397034
471,1.0,0.5128494501113892
472,1.0,0.64763343334198
473,1.0,0.32131779193878174
474,1.0,0.630763828754425
475,1.0,0.4823373258113861
476,1.0,0.6118164658546448
477,0.0,0.4780751168727875
478,0.0,0.4620867967605591
479,0.0,0.2047729641199112
480,0.0,0.07358216494321823
481,0.0,0.043404243886470795
482,0.0,0.03935050964355469
483,0.0,0.11717139929533005
484,0.0,0.0805741623044014
485,0.0,0.10998043417930603
486,0.0,0.14696693420410156
487,0.0,0.25909242033958435
488,0.0,0.2579730451107025
489,0.0,0.15458281338214874
490,0.0,0.15434826910495758
491,1.0,0.4681420922279358
492,1.0,0.5272713303565979
493,1.0,0.990826427936554
494,1.0,0.9970622658729553
495,1.0,0.9982195496559143
496,1.0,0.9988143444061279
497,1.0,0.9991616010665894
498,1.0,0.9996488094329834
499,1.0,0.9995940327644348
500,1.0,0.9996993541717529
501,1.0,0.9997653365135193
502,1.0,0.9998350143432617
503,1.0,0.9998738765716553
504,1.0,0.9999072551727295
505,1.0,0.999904990196228
506,1.0,0.9999189376831055
507,1.0,0.9998818635940552
508,1.0,0.9998774528503418
509,1.0,0.9998838901519775
510,1.0,0.9998579025268555
511,1.0,0.9998277425765991
512,1.0,0.9997966885566711
513,1.0,0.9996833801269531
514,1.0,0.9993391633033752
515,1.0,0.9985180497169495
516,1.0,0.9973166584968567
517,1.0,0.9882436990737915
518,1.0,0.9769241213798523
519,1.0,0.8864260911941528
520,1.0,0.6808046698570251
521,1.0,0.5543757081031799
522,1.0,0.17074882984161377
523,0.0,0.11298643052577972
524,0.0,0.07397309690713882
525,0.0,0.06180794537067413
526,0.0,0.0566054992377758
527,0.0,0.07598303258419037
528,0.0,0.08602793514728546
529,0.0,0.07237759977579117
530,0.0,0.05045516416430473
531,0.0,0.037433963268995285
532,0.0,0.09775681793689728
533,0.0,0.15331295132637024
534,0.0,0.06777602434158325
535,1.0,0.20868641138076782
536,1.0,0.132012277841568
537,1.0,0.5114331245422363
538,1.0,0.39682698249816895
539,1.0,0.9884201288223267
