N,GT,predict
444,0.0,9.755935752764344e-05
445,0.0,0.00010406279034214094
446,0.0,8.432130562141538e-05
447,0.0,0.00011566769535420462
448,0.0,0.00013264532026369125
449,0.0,0.0002643426996655762
450,0.0,0.0005794308381155133
451,0.0,0.0016540091019123793
452,0.0,0.052794199436903
453,1.0,0.8621225953102112
454,1.0,0.9997995495796204
455,1.0,0.9999243021011353
456,1.0,0.9999402761459351
457,1.0,0.9999462366104126
458,1.0,0.9999618530273438
459,1.0,0.9999632835388184
460,1.0,0.9999630451202393
461,1.0,0.9999518394470215
462,1.0,0.9999526739120483
463,1.0,0.9999421834945679
464,1.0,0.9999443292617798
465,1.0,0.9999231100082397
466,1.0,0.9999097585678101
467,1.0,0.9999158382415771
468,1.0,0.9999253749847412
469,1.0,0.9999494552612305
470,1.0,0.9999390840530396
471,1.0,0.999944806098938
472,1.0,0.999920129776001
473,1.0,0.999891996383667
474,1.0,0.9996986389160156
475,1.0,0.9991531372070312
476,1.0,0.9983578324317932
477,1.0,0.9955720901489258
478,1.0,0.9964641332626343
479,1.0,0.9935594797134399
480,1.0,0.998432457447052
481,1.0,0.9985048770904541
482,1.0,0.9993191957473755
483,1.0,0.9973322153091431
484,1.0,0.9981593489646912
485,1.0,0.9967293739318848
486,1.0,0.9848965406417847
487,1.0,0.97114098072052
488,1.0,0.9570096731185913
489,1.0,0.9834730625152588
490,1.0,0.9890888333320618
491,1.0,0.8796966075897217
492,0.0,0.6139318943023682
493,0.0,0.0007580589735880494
494,0.0,0.00029483510297723114
495,0.0,0.0002484877477400005
496,0.0,0.00014509794709738344
497,0.0,0.00014596024993807077
498,0.0,0.00013207219308242202
499,0.0,0.00013703516742680222
500,0.0,0.00028511887649074197
501,0.0,0.00035540302633307874
502,0.0,0.0008111247443594038
503,0.0,0.0025916844606399536
504,0.0,0.024328988045454025
505,0.0,0.4178730845451355
506,1.0,0.9605729579925537
507,1.0,0.9998302459716797
508,1.0,0.9999251365661621
509,1.0,0.9999617338180542
510,1.0,0.9999653100967407
511,1.0,0.999970555305481
512,1.0,0.9999756813049316
513,1.0,0.9999771118164062
514,1.0,0.9999786615371704
515,1.0,0.9999780654907227
516,1.0,0.9999767541885376
517,1.0,0.9999778270721436
518,1.0,0.9999737739562988
519,1.0,0.9999737739562988
520,1.0,0.9999699592590332
521,1.0,0.9999548196792603
522,1.0,0.9999414682388306
523,1.0,0.9999080896377563
524,1.0,0.9998258948326111
525,1.0,0.9997913241386414
526,1.0,0.999665379524231
527,1.0,0.9996964931488037
528,1.0,0.9996579885482788
529,1.0,0.9997624754905701
530,1.0,0.9998875856399536
531,1.0,0.9998778104782104
532,1.0,0.9998610019683838
533,1.0,0.9997550845146179
534,1.0,0.9994913339614868
535,1.0,0.9977796673774719
536,1.0,0.9897496104240417
537,1.0,0.7609401345252991
538,0.0,0.417100727558136
539,0.0,0.000527091440744698
540,0.0,0.00020353234140202403
541,0.0,0.00013227498857304454
542,0.0,0.00010080585343530402
543,0.0,0.00013061040954198688
544,0.0,0.00010356158600188792
545,0.0,0.00010279799607815221
546,0.0,0.00014401247608475387
547,0.0,0.00027246226090937853
548,0.0,0.0007560126832686365
549,0.0,0.006571713835000992
550,1.0,0.42623066902160645
551,1.0,0.999471127986908
552,1.0,0.9998735189437866
553,1.0,0.9999284744262695
554,1.0,0.9999542236328125
555,1.0,0.9999634027481079
556,1.0,0.9999605417251587
557,1.0,0.9999531507492065
558,1.0,0.9999454021453857
559,1.0,0.999919056892395
560,1.0,0.9997705817222595
561,1.0,0.9994522929191589
562,1.0,0.9971402883529663
563,1.0,0.9964259266853333
564,1.0,0.973403811454773
565,1.0,0.9765174388885498
566,1.0,0.9334355592727661
567,1.0,0.8194239735603333
568,1.0,0.7264224886894226
569,1.0,0.8776217699050903
570,1.0,0.8760489821434021
571,1.0,0.8974691033363342
572,1.0,0.8922362327575684
573,1.0,0.9656466245651245
574,1.0,0.9790384769439697
575,1.0,0.962232232093811
576,1.0,0.9745397567749023
577,1.0,0.9663574695587158
578,1.0,0.979548454284668
579,1.0,0.8640825152397156
580,1.0,0.8929891586303711
581,1.0,0.8085247278213501
582,0.0,0.5741392970085144
583,0.0,0.0009807465830817819
584,0.0,0.00044364979839883745
585,0.0,0.0003361354465596378
586,0.0,0.00019321574654895812
587,0.0,0.00019214798521716148
588,0.0,0.00022673294006381184
589,0.0,0.0004198045644443482
590,0.0,0.0007103751413524151
591,0.0,0.003573052817955613
592,0.0,0.08371823281049728
593,1.0,0.9490997791290283
594,1.0,0.9998412132263184
595,1.0,0.9999376535415649
596,1.0,0.9999594688415527
597,1.0,0.9999651908874512
598,1.0,0.999966025352478
599,1.0,0.9999692440032959
600,1.0,0.9999666213989258
601,1.0,0.9999610185623169
602,1.0,0.9999579191207886
603,1.0,0.999948263168335
604,1.0,0.9999419450759888
605,1.0,0.9999319314956665
606,1.0,0.9999145269393921
607,1.0,0.9999018907546997
608,1.0,0.9999196529388428
609,1.0,0.9998719692230225
610,1.0,0.999776303768158
611,1.0,0.999789297580719
612,1.0,0.999788224697113
613,1.0,0.9997350573539734
614,1.0,0.9998267292976379
615,1.0,0.9998027682304382
616,1.0,0.9998751878738403
617,1.0,0.9997183680534363
618,1.0,0.9992582201957703
619,1.0,0.9976580142974854
620,1.0,0.993354320526123
621,1.0,0.9881427884101868
622,1.0,0.9380689263343811
623,0.0,0.4687316417694092
624,0.0,0.0005921106203459203
625,0.0,0.00018970909877680242
626,0.0,0.00013639066310133785
627,0.0,8.66697373567149e-05
628,0.0,6.528696394525468e-05
629,0.0,5.886506914976053e-05
630,0.0,6.314881466096267e-05
631,0.0,7.539502257714048e-05
632,0.0,8.59843275975436e-05
633,0.0,0.00010844788630492985
634,0.0,0.00010939701314782724
635,0.0,0.00020377447071950883
636,0.0,0.0006637751357629895
637,0.0,0.00933410506695509
638,0.0,0.3047335743904114
639,1.0,0.9643723964691162
640,1.0,0.9998761415481567
641,1.0,0.9999505281448364
642,1.0,0.9999665021896362
643,1.0,0.9999711513519287
644,1.0,0.9999723434448242
645,1.0,0.9999732971191406
646,1.0,0.9999723434448242
647,1.0,0.9999758005142212
648,1.0,0.9999756813049316
649,1.0,0.9999734163284302
650,1.0,0.9999734163284302
651,1.0,0.9999692440032959
652,1.0,0.999969482421875
653,1.0,0.9999566078186035
654,1.0,0.9999479055404663
655,1.0,0.9999159574508667
656,1.0,0.999889612197876
657,1.0,0.9996428489685059
658,1.0,0.9990276098251343
659,0.0,0.996566891670227
660,0.0,0.011898585595190525
661,0.0,0.0017114580841735005
662,0.0,0.0005208924994803965
663,0.0,0.0005719420150853693
664,0.0,0.0003674383624456823
665,0.0,0.00027067470364272594
666,0.0,0.0006608595722354949
667,0.0,0.0008324002264998853
668,0.0,0.001148434355854988
669,0.0,0.0033499011769890785
670,0.0,0.018382256850600243
671,0.0,0.1712331622838974
672,1.0,0.8266634345054626
673,1.0,0.9998335838317871
674,1.0,0.9999361038208008
675,1.0,0.9999603033065796
676,1.0,0.9999610185623169
677,1.0,0.9999593496322632
678,1.0,0.9999581575393677
679,1.0,0.9999585151672363
680,1.0,0.9999576807022095
681,1.0,0.9999561309814453
682,1.0,0.9999591112136841
683,1.0,0.9999611377716064
684,1.0,0.9999648332595825
685,1.0,0.999968409538269
686,1.0,0.9999696016311646
687,1.0,0.9999701976776123
688,1.0,0.9999674558639526
689,1.0,0.9999675750732422
690,1.0,0.9999649524688721
691,1.0,0.99996018409729
692,1.0,0.9999419450759888
693,1.0,0.9999198913574219
694,1.0,0.9998512268066406
695,1.0,0.999767005443573
696,1.0,0.9996747970581055
697,1.0,0.9994799494743347
698,1.0,0.9997678399085999
699,1.0,0.9997934699058533
700,1.0,0.9998233914375305
701,1.0,0.9998804330825806
702,1.0,0.9999066591262817
703,1.0,0.9999197721481323
704,1.0,0.9999319314956665
705,1.0,0.9999455213546753
706,1.0,0.9999558925628662
707,1.0,0.9999599456787109
708,1.0,0.9999657869338989
709,1.0,0.999967098236084
710,1.0,0.9999706745147705
711,1.0,0.9999672174453735
712,1.0,0.9999719858169556
713,1.0,0.9999715089797974
714,1.0,0.9999676942825317
715,1.0,0.9999693632125854
716,1.0,0.9999672174453735
717,1.0,0.9999619722366333
718,1.0,0.9999632835388184
719,1.0,0.9999598264694214
720,1.0,0.9999606609344482
721,1.0,0.9999536275863647
722,1.0,0.9999454021453857
723,1.0,0.9999130964279175
724,1.0,0.9998589754104614
725,1.0,0.9992932081222534
726,1.0,0.9985842704772949
727,1.0,0.9883487224578857
728,1.0,0.9150745272636414
729,0.0,0.5057964324951172
730,0.0,0.0007573809707537293
731,0.0,0.00026367587270215154
732,0.0,0.00017314316937699914
733,0.0,0.00012087614595657215
734,0.0,8.954219083534554e-05
735,0.0,8.49068455863744e-05
736,0.0,9.370406769448891e-05
737,0.0,9.447729826206341e-05
738,0.0,0.00012395002704579383
739,0.0,0.00015987960796337575
740,0.0,0.00022427327348850667
741,0.0,0.0008791327709332108
742,0.0,0.002847348339855671
743,0.0,0.06552943587303162
744,1.0,0.7652060389518738
745,1.0,0.9997171759605408
746,1.0,0.9999332427978516
747,1.0,0.9999586343765259
748,1.0,0.9999669790267944
749,1.0,0.9999665021896362
750,1.0,0.9999668598175049
751,1.0,0.9999687671661377
752,1.0,0.9999740123748779
753,1.0,0.9999736547470093
754,1.0,0.9999752044677734
755,1.0,0.9999732971191406
756,1.0,0.9999738931655884
757,1.0,0.9999710321426392
758,1.0,0.9999699592590332
759,1.0,0.9999699592590332
760,1.0,0.9999650716781616
761,1.0,0.9999687671661377
762,1.0,0.9999699592590332
763,1.0,0.9999704360961914
764,1.0,0.9999722242355347
765,1.0,0.9999735355377197
766,1.0,0.9999730587005615
767,1.0,0.9999717473983765
768,1.0,0.9999711513519287
769,1.0,0.9999585151672363
770,1.0,0.9999432563781738
771,1.0,0.9998503923416138
772,1.0,0.9996230602264404
773,1.0,0.9984084963798523
774,1.0,0.9972067475318909
775,1.0,0.9983683228492737
776,1.0,0.9954688549041748
777,1.0,0.9979039430618286
778,1.0,0.9985207915306091
779,1.0,0.9982023239135742
780,1.0,0.9978964328765869
781,1.0,0.9984925985336304
782,1.0,0.9978724718093872
783,1.0,0.9973801970481873
784,1.0,0.9977403879165649
785,1.0,0.996549129486084
786,1.0,0.9959741234779358
787,1.0,0.9980475902557373
788,1.0,0.9987179040908813
789,1.0,0.9974830746650696
790,1.0,0.9980942606925964
791,1.0,0.9969490170478821
792,1.0,0.9906009435653687
793,1.0,0.9946604371070862
794,1.0,0.9962006211280823
795,1.0,0.9977375268936157
796,1.0,0.9953085780143738
797,1.0,0.9977096319198608
798,1.0,0.9968416690826416
799,1.0,0.9981294274330139
800,1.0,0.9971082806587219
801,1.0,0.9846183657646179
802,1.0,0.8796715140342712
803,0.0,0.6863041520118713
804,0.0,0.000627257686574012
805,0.0,0.00022769655333831906
806,0.0,0.00015351144247688353
807,0.0,0.0001379313471261412
808,0.0,8.904110291041434e-05
809,0.0,9.531578689347953e-05
810,0.0,8.852077735355124e-05
811,0.0,0.0001476342004025355
812,0.0,0.0001404637732775882
813,0.0,0.0003161576751153916
814,0.0,0.0005885518621653318
815,0.0,0.004605249036103487
816,0.0,0.09605494141578674
817,1.0,0.8678355813026428
818,1.0,0.9997108578681946
819,1.0,0.999895453453064
820,1.0,0.9999338388442993
821,1.0,0.9999414682388306
822,1.0,0.9999580383300781
823,1.0,0.9999642372131348
824,1.0,0.999966025352478
825,1.0,0.999964714050293
826,1.0,0.9999613761901855
827,1.0,0.9999545812606812
828,1.0,0.9999446868896484
829,1.0,0.9999395608901978
830,1.0,0.9999415874481201
831,1.0,0.9999358654022217
832,1.0,0.9999222755432129
833,1.0,0.9999302625656128
834,1.0,0.9999247789382935
835,1.0,0.9999146461486816
836,1.0,0.9998914003372192
837,1.0,0.9998729228973389
838,1.0,0.9998598098754883
839,1.0,0.9999082088470459
840,1.0,0.9998881816864014
841,1.0,0.9998959302902222
842,1.0,0.9998194575309753
843,1.0,0.9995738863945007
844,1.0,0.999519944190979
845,1.0,0.999460756778717
846,1.0,0.9995916485786438
847,1.0,0.9996429681777954
848,1.0,0.9996929168701172
849,1.0,0.9995222091674805
850,1.0,0.9994650483131409
851,1.0,0.9996849298477173
852,1.0,0.9997672438621521
853,1.0,0.9998037219047546
854,1.0,0.9998725652694702
855,1.0,0.9998583793640137
856,1.0,0.9998934268951416
857,1.0,0.9999161958694458
858,1.0,0.9999359846115112
859,1.0,0.9999313354492188
860,1.0,0.9999289512634277
861,1.0,0.9999349117279053
862,1.0,0.9999501705169678
863,1.0,0.9999450445175171
864,1.0,0.9999401569366455
865,1.0,0.9999347925186157
866,1.0,0.9999434947967529
867,1.0,0.9999504089355469
868,1.0,0.999955415725708
869,1.0,0.9999481439590454
870,1.0,0.9999397993087769
871,1.0,0.9999216794967651
872,1.0,0.9998570680618286
873,1.0,0.9997339844703674
874,1.0,0.999748170375824
875,1.0,0.9996702671051025
876,1.0,0.9996612071990967
877,1.0,0.9997124075889587
878,1.0,0.9998098015785217
879,1.0,0.9998158812522888
880,1.0,0.9997978806495667
881,1.0,0.9995540976524353
882,1.0,0.9990972280502319
883,1.0,0.9979191422462463
884,1.0,0.9746588468551636
885,1.0,0.8681973814964294
886,1.0,0.44592389464378357
887,1.0,0.34283187985420227
888,0.0,0.11034081131219864
889,0.0,0.0002777226036414504
890,0.0,0.00014606787590309978
891,0.0,0.00011871900642290711
892,0.0,0.00011258138692937791
893,0.0,9.137019515037537e-05
894,0.0,0.00010112521704286337
895,0.0,0.00011424597323639318
896,0.0,0.00012131447874708101
897,0.0,0.00026679818984121084
898,0.0,0.0006553826970048249
899,0.0,0.0024620676413178444
900,0.0,0.12170427292585373
901,1.0,0.8465172052383423
902,1.0,0.9997857213020325
903,1.0,0.99992835521698
904,1.0,0.9999575614929199
905,1.0,0.999961256980896
906,1.0,0.999966025352478
907,1.0,0.9999724626541138
908,1.0,0.999968409538269
909,1.0,0.9999656677246094
910,1.0,0.9999685287475586
911,1.0,0.9999657869338989
912,1.0,0.9999617338180542
913,1.0,0.9999486207962036
914,1.0,0.9999454021453857
915,1.0,0.9999312162399292
916,1.0,0.9999275207519531
917,1.0,0.9999161958694458
918,1.0,0.99982750415802
919,1.0,0.9997596144676208
920,1.0,0.9997182488441467
921,1.0,0.999617338180542
922,1.0,0.9995406866073608
923,1.0,0.9994195699691772
924,1.0,0.999650239944458
925,1.0,0.9995155334472656
926,1.0,0.9996426105499268
927,1.0,0.9997015595436096
928,1.0,0.9996172189712524
929,1.0,0.9990173578262329
930,1.0,0.999032735824585
931,1.0,0.9960451722145081
932,1.0,0.9941721558570862
933,1.0,0.9915574789047241
934,1.0,0.9812887907028198
935,1.0,0.9837870001792908
936,1.0,0.9881678223609924
937,1.0,0.9859717488288879
938,1.0,0.9941787719726562
939,1.0,0.9928131699562073
940,1.0,0.9904974102973938
941,1.0,0.967729926109314
942,1.0,0.9669399261474609
943,1.0,0.9655423760414124
944,1.0,0.9234073162078857
945,0.0,0.3562609851360321
946,0.0,0.0009737213840708137
947,0.0,0.0004154874477535486
948,0.0,0.00017579569248482585
949,0.0,0.00012675902689807117
950,0.0,0.0001297793787671253
951,0.0,0.00013446385855786502
952,0.0,0.0002103994193021208
953,0.0,0.000477262947242707
954,0.0,0.0014154108939692378
955,0.0,0.00435095839202404
956,0.0,0.08719553053379059
957,1.0,0.8934277892112732
958,1.0,0.9998090863227844
959,1.0,0.9999303817749023
960,1.0,0.9999645948410034
961,1.0,0.9999712705612183
962,1.0,0.9999743700027466
963,1.0,0.9999759197235107
964,1.0,0.9999735355377197
965,1.0,0.9999741315841675
966,1.0,0.9999756813049316
967,1.0,0.9999743700027466
968,1.0,0.9999716281890869
969,1.0,0.9999716281890869
970,1.0,0.9999690055847168
971,1.0,0.9999620914459229
972,1.0,0.9999526739120483
973,1.0,0.999944806098938
974,1.0,0.999941349029541
975,1.0,0.9999549388885498
976,1.0,0.9999600648880005
977,1.0,0.9999648332595825
978,1.0,0.9999626874923706
979,1.0,0.9999667406082153
980,1.0,0.9999648332595825
981,1.0,0.9999622106552124
982,1.0,0.9999667406082153
983,1.0,0.9999638795852661
984,1.0,0.9999669790267944
985,1.0,0.9999648332595825
986,1.0,0.9999668598175049
987,1.0,0.9999682903289795
988,1.0,0.9999727010726929
989,1.0,0.9999696016311646
990,1.0,0.9999693632125854
991,1.0,0.9999561309814453
992,1.0,0.9999312162399292
993,1.0,0.9999103546142578
994,1.0,0.9998842477798462
995,1.0,0.9998842477798462
996,1.0,0.9999011754989624
997,1.0,0.9998871088027954
998,1.0,0.9999274015426636
999,1.0,0.9999383687973022
1000,1.0,0.9999268054962158
1001,1.0,0.9999219179153442
1002,1.0,0.9999374151229858
1003,1.0,0.9999140501022339
1004,1.0,0.9998966455459595
1005,1.0,0.9999029636383057
1006,1.0,0.9998592138290405
1007,1.0,0.9998621940612793
1008,1.0,0.9998729228973389
1009,1.0,0.9997503161430359
1010,1.0,0.9996874332427979
1011,1.0,0.9997474551200867
1012,1.0,0.999103307723999
1013,1.0,0.999258816242218
1014,1.0,0.9991922974586487
1015,1.0,0.9991880059242249
1016,1.0,0.9995179176330566
1017,1.0,0.9997788071632385
