N;Mode;T_0;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;kfT_0;kfT_1;kfT_2;kfT_3;kfT_4;kfT_5;kfT_6;kfT_7;kfT_8;kfT_9;ma2T_0;ma2T_1;ma2T_2;ma2T_3;ma2T_4;ma2T_5;ma2T_6;ma2T_7;ma2T_8;ma2T_9;ma3T_0;ma3T_1;ma3T_2;ma3T_3;ma3T_4;ma3T_5;ma3T_6;ma3T_7;ma3T_8;ma3T_9;ma5T_0;ma5T_1;ma5T_2;ma5T_3;ma5T_4;ma5T_5;ma5T_6;ma5T_7;ma5T_8;ma5T_9;ma8T_0;ma8T_1;ma8T_2;ma8T_3;ma8T_4;ma8T_5;ma8T_6;ma8T_7;ma8T_8;ma8T_9;ma13T_0;ma13T_1;ma13T_2;ma13T_3;ma13T_4;ma13T_5;ma13T_6;ma13T_7;ma13T_8;ma13T_9;
0;0;40.288083286470815;33.93230177063006;39.73575498619657;38.30158267190793;40.073533576815535;41.28580523936745;35.061031348334964;40.668987347268406;40.56074847158265;46.460082959867414;39.77322623040547;34.07833268124446;38.09807377421803;37.91992784798813;38.406014841559326;40.59674115869896;31.579400998773195;39.34027192936354;39.85026109603436;44.61340980857775;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
1;4;45.75318031184042;39.16584901845546;43.56690816081878;43.06170964382564;43.96788118460335;46.1768617746141;33.76846875676091;44.398395259193094;46.16541138142114;51.17310999960689;42.13305149930997;36.34214555122153;40.012533222031664;40.25590214702793;40.60336619464539;42.625445864022815;33.44884597989335;41.376586651666884;41.96989249482612;47.00264523304075;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2;3;47.59795128659472;41.25331321675976;44.49771606376257;45.39256480376983;44.89642720266507;47.106501939044456;36.99897501716435;46.4738462663629;46.998814814248774;51.98049592977064;45.25270819166089;39.3412900585551;42.49875260990223;43.34304761573452;43.46342440015772;45.24257138684913;35.876893352035474;44.17554592134753;44.75796084526499;50.01436472538597;43.020631799155616;36.54907539454276;41.651331573507676;40.68164615786678;42.02070738070944;43.73133350699078;34.41475005254794;42.53369130323075;43.3630799265019;48.81659647973716;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
3;4;51.86362815433395;46.017392204814385;48.38722362136974;49.997016039329004;49.60289955107731;52.20197032310601;41.49785683030249;50.52729167771322;51.21358149760778;56.608963694556856;47.861711474356206;41.94417414519794;44.57393041860959;46.015053125910335;45.975446311726124;47.44304794023506;38.05444865811174;46.49574905612957;47.09024315255491;52.56466378877349;46.675565799217566;40.20958111760761;44.03231211229067;44.22713722379773;44.43215419363421;46.64168185682928;35.38372188696263;45.436120762777996;46.582113097834956;51.57680296468877;44.54640496163532;38.11715466861509;42.60012640359264;42.251952373167796;42.979280654694655;44.85638965100867;35.27615837408674;43.847076290941466;44.57499155575086;49.87122962974831;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
4;2;51.50237924099336;45.79385741977613;47.86511209280203;50.445435244992545;49.854947493175935;51.496615432039576;41.14758425804969;50.2774967984733;50.27461221988934;56.62103771013786;49.15332643400729;43.34180462125311;45.576387696661946;47.45298778196918;47.35765282040508;48.46593260087261;39.356783472961574;47.52919076166565;48.22842952740305;53.88761075079725;49.73078972046434;43.635352710787075;46.442469842566155;47.69479042154941;47.24966337687119;49.65423613107524;39.24841592373342;48.50056897203806;49.106198155928276;54.29472981216375;48.404919917589694;42.14551814667654;45.48394928198369;46.15043016230816;46.15573597944857;48.49511134558819;37.42176686807591;47.13317773442307;48.125935897759234;53.254189874644794;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
5;0;49.15633540680257;43.736726183527686;46.06962612762296;48.200554308925454;48.370829358064604;48.64856871633168;40.11548273439556;47.58039672942786;48.13939006327461;54.19678255095057;49.230905449250734;43.54390645099994;45.57866896579879;47.61503763253382;47.58501392291734;48.34747867400117;39.82965313115839;47.32660537414991;48.29191880309462;54.02253852752936;51.68300369766366;45.90562481229526;48.12616785708589;50.221225642160775;49.72892352212662;51.84929287757279;41.32272054417609;50.402394238093265;50.74409685874856;56.61500070234736;50.32131956064068;44.35485428045009;46.91668392597811;48.611672029363795;48.11809141563944;50.26836256473001;39.88147203517217;49.092878247516474;49.49566951058196;55.07016577815512;47.401044456046655;41.23254272608716;44.81054298498994;45.439661680764985;45.67913780166744;47.65355094163432;37.69478324212248;46.46920346980219;47.04263367694994;52.56873805878793;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
6;0;47.66176299087409;42.6921299609353;43.636935264871305;45.75482538542244;46.09833723808532;46.33663494617821;39.004600914749105;45.0098415648473;46.7689807263411;52.62402654820387;48.7152640533837;43.03220537041919;45.07244181929017;47.033626107682835;47.1315089298861;47.610928562730464;39.84065803083371;46.5127683316989;47.80105335221278;53.54011637499129;50.329357323897966;44.76529180165191;46.967369110212495;49.322994776959;49.11288842562027;50.07259207418563;40.63153349622263;48.92894676395058;49.207001141581976;55.408910130544214;50.840780934043295;45.18265860270606;47.44065394726491;49.54766853108234;49.27622546743928;50.78238482382576;40.92030794091591;49.46172840187146;49.875861260257246;55.8089279852151;49.174694880112995;43.19342760866668;46.077317213275215;47.419456008168495;47.338596957917254;49.126103637027164;38.7056735193346;47.85148534623407;48.55836199528834;54.116077977004565;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
7;2;47.38572288220943;41.81271167419461;44.291863122298345;45.72571674495836;45.74389641532047;46.44322811910181;40.00049748397411;45.54153650108852;47.24967599045282;51.91483291840154;48.19050151800065;42.30292884989668;44.64015339160419;46.343247419354064;46.62716844142402;46.814549323319085;39.80440872486164;45.75404049808732;47.22874110927074;53.025690643552444;48.40904919883833;43.21442807223149;44.85328069624713;46.97768984717395;47.234583298074966;47.492601831254944;39.56004182457234;46.295119147137584;47.45418539480785;53.41040454957722;49.44015921289;44.07423785474637;45.85722449509876;48.13360497978015;48.10803802977529;48.827273031516484;40.08922263573145;47.622578364249485;48.394327669835015;54.48061560309744;49.55641141591974;43.89868379716265;46.09132263408573;47.958079156487855;47.76468816861365;49.15805827133998;39.75289995093224;47.973774607364916;48.67907586427232;54.40626128672396;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
8;1;47.09501945070003;40.62980453712318;43.306525120746;44.6553321793706;45.43001880308194;44.74940854980609;38.70599927322349;44.04688447899411;45.88504547158167;51.50582949211178;47.996045554218384;41.78309668519053;44.565975410556526;45.908912607000204;46.47333651489777;46.28992853970942;39.95830305702213;45.3708004073632;46.82059598029072;52.880618742401616;47.52374293654176;42.25242081756495;43.964399193584825;45.7402710651904;45.9211168267029;46.389931532640006;39.50254919936161;45.27568903296791;47.00932835839696;52.2694297333027;48.067940426628695;42.74718927288586;44.66614150493087;46.560365479768755;46.73768767049014;47.142810593870564;39.706860377706256;46.0439249317879;47.38601559335618;52.91188067251866;49.513965735042675;44.01056348864962;46.05015204579288;48.02470954472556;47.93418201114473;49.025403507351456;40.353204444294185;47.78731265431004;48.72924809951313;54.39312868445014;47.65113044501492;41.800535181136674;44.75639242996779;45.859925605391396;46.07609400247595;47.462023311222914;38.4493121679664;46.30972401804683;47.17140189560228;52.69741653893695;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
9;3;48.45754557653829;41.684014088537026;44.48857147647453;45.60589586942675;47.00736421009013;45.649914581694816;40.51507115647541;45.30744074458894;46.91864098729107;53.35321414043798;48.302743194680204;41.81351909219865;45.095704185816906;45.9970775220899;46.9014951860471;46.3323708193863;40.605255051175796;45.67259445597912;46.853231433694965;53.297469952825615;47.24037116645473;41.22125810565889;43.79919412152218;45.19052446216448;45.58695760920121;45.596318334453954;39.3532483785988;44.794210490041316;46.567360731017246;51.71033120525666;47.38083510792785;41.71154872408436;43.745107835971886;45.37862476991713;45.757417485495914;45.84309053836203;39.237032557315565;44.86608751497664;46.63456739612519;52.014896319572394;48.56024399431589;42.93304595511138;45.034012345668124;46.95637277273388;47.099605861545655;47.534891152691465;39.79483293287839;46.49123121456622;47.66354089430791;53.37250184396113;48.50199746554357;42.63772302694831;45.20273869678647;46.65414429382423;46.74565465575925;47.89497372502775;38.904933158577464;46.73196115951254;47.83693902060216;53.3281348554675;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
